"name","label","concept","geography"
"B98013_007","Estimate!!Total:!!Hispanic or Latino","TOTAL POPULATION COVERAGE RATE BY WEIGHTING RACE AND HISPANIC OR LATINO GROUPS","us"
"B99031_001","Estimate!!Total:","ALLOCATION OF HISPANIC OR LATINO ORIGIN","block group"
"B99031_002","Estimate!!Total:!!Allocated","ALLOCATION OF HISPANIC OR LATINO ORIGIN","block group"
"B99031_003","Estimate!!Total:!!Not allocated","ALLOCATION OF HISPANIC OR LATINO ORIGIN","block group"
"C15002H_001","Estimate!!Total:","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C15002H_002","Estimate!!Total:!!Male:","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C15002H_003","Estimate!!Total:!!Male:!!Less than high school diploma","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C15002H_004","Estimate!!Total:!!Male:!!High school graduate (includes equivalency)","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C15002H_005","Estimate!!Total:!!Male:!!Some college or associate's degree","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C15002H_006","Estimate!!Total:!!Male:!!Bachelor's degree or higher","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C15002H_007","Estimate!!Total:!!Female:","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C15002H_008","Estimate!!Total:!!Female:!!Less than high school diploma","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C15002H_009","Estimate!!Total:!!Female:!!High school graduate (includes equivalency)","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C15002H_010","Estimate!!Total:!!Female:!!Some college or associate's degree","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C15002H_011","Estimate!!Total:!!Female:!!Bachelor's degree or higher","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C15002I_001","Estimate!!Total:","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C15002I_002","Estimate!!Total:!!Male:","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C15002I_003","Estimate!!Total:!!Male:!!Less than high school diploma","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C15002I_004","Estimate!!Total:!!Male:!!High school graduate (includes equivalency)","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C15002I_005","Estimate!!Total:!!Male:!!Some college or associate's degree","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C15002I_006","Estimate!!Total:!!Male:!!Bachelor's degree or higher","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C15002I_007","Estimate!!Total:!!Female:","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C15002I_008","Estimate!!Total:!!Female:!!Less than high school diploma","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C15002I_009","Estimate!!Total:!!Female:!!High school graduate (includes equivalency)","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C15002I_010","Estimate!!Total:!!Female:!!Some college or associate's degree","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C15002I_011","Estimate!!Total:!!Female:!!Bachelor's degree or higher","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C15010H_001","Estimate!!Total:","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","block group"
"C15010H_002","Estimate!!Total:!!Science and Engineering","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","block group"
"C15010H_003","Estimate!!Total:!!Science and Engineering Related Fields","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","block group"
"C15010H_004","Estimate!!Total:!!Business","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","block group"
"C15010H_005","Estimate!!Total:!!Education","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","block group"
"C15010H_006","Estimate!!Total:!!Arts, Humanities and Other","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","block group"
"C15010I_001","Estimate!!Total:","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","block group"
"C15010I_002","Estimate!!Total:!!Science and Engineering","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","block group"
"C15010I_003","Estimate!!Total:!!Science and Engineering Related Fields","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","block group"
"C15010I_004","Estimate!!Total:!!Business","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","block group"
"C15010I_005","Estimate!!Total:!!Education","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","block group"
"C15010I_006","Estimate!!Total:!!Arts, Humanities and Other","FIELD OF BACHELOR'S DEGREE FOR FIRST MAJOR THE POPULATION 25 YEARS AND OVER (HISPANIC OR LATINO)","block group"
"C21001H_001","Estimate!!Total:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_002","Estimate!!Total:!!Male:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_003","Estimate!!Total:!!Male:!!18 to 64 years:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_004","Estimate!!Total:!!Male:!!18 to 64 years:!!Veteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_005","Estimate!!Total:!!Male:!!18 to 64 years:!!Nonveteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_006","Estimate!!Total:!!Male:!!65 years and over:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_007","Estimate!!Total:!!Male:!!65 years and over:!!Veteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_008","Estimate!!Total:!!Male:!!65 years and over:!!Nonveteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_009","Estimate!!Total:!!Female:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_010","Estimate!!Total:!!Female:!!18 to 64 years:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_011","Estimate!!Total:!!Female:!!18 to 64 years:!!Veteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_012","Estimate!!Total:!!Female:!!18 to 64 years:!!Nonveteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_013","Estimate!!Total:!!Female:!!65 years and over:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_014","Estimate!!Total:!!Female:!!65 years and over:!!Veteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001H_015","Estimate!!Total:!!Female:!!65 years and over:!!Nonveteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C21001I_001","Estimate!!Total:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_002","Estimate!!Total:!!Male:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_003","Estimate!!Total:!!Male:!!18 to 64 years:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_004","Estimate!!Total:!!Male:!!18 to 64 years:!!Veteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_005","Estimate!!Total:!!Male:!!18 to 64 years:!!Nonveteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_006","Estimate!!Total:!!Male:!!65 years and over:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_007","Estimate!!Total:!!Male:!!65 years and over:!!Veteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_008","Estimate!!Total:!!Male:!!65 years and over:!!Nonveteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_009","Estimate!!Total:!!Female:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_010","Estimate!!Total:!!Female:!!18 to 64 years:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_011","Estimate!!Total:!!Female:!!18 to 64 years:!!Veteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_012","Estimate!!Total:!!Female:!!18 to 64 years:!!Nonveteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_013","Estimate!!Total:!!Female:!!65 years and over:","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_014","Estimate!!Total:!!Female:!!65 years and over:!!Veteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C21001I_015","Estimate!!Total:!!Female:!!65 years and over:!!Nonveteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002H_001","Estimate!!Total:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_002","Estimate!!Total:!!Male:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_003","Estimate!!Total:!!Male:!!16 to 64 years:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_004","Estimate!!Total:!!Male:!!16 to 64 years:!!In labor force:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_005","Estimate!!Total:!!Male:!!16 to 64 years:!!In labor force:!!In Armed Forces","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_006","Estimate!!Total:!!Male:!!16 to 64 years:!!In labor force:!!Civilian:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_007","Estimate!!Total:!!Male:!!16 to 64 years:!!In labor force:!!Civilian:!!Employed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_008","Estimate!!Total:!!Male:!!16 to 64 years:!!In labor force:!!Civilian:!!Unemployed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_009","Estimate!!Total:!!Male:!!16 to 64 years:!!Not in labor force","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_010","Estimate!!Total:!!Male:!!65 years and over:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_011","Estimate!!Total:!!Male:!!65 years and over:!!In labor force:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_012","Estimate!!Total:!!Male:!!65 years and over:!!In labor force:!!Employed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_013","Estimate!!Total:!!Male:!!65 years and over:!!In labor force:!!Unemployed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_014","Estimate!!Total:!!Male:!!65 years and over:!!Not in labor force","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_015","Estimate!!Total:!!Female:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_016","Estimate!!Total:!!Female:!!16 to 64 years:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_017","Estimate!!Total:!!Female:!!16 to 64 years:!!In labor force:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_018","Estimate!!Total:!!Female:!!16 to 64 years:!!In labor force:!!In Armed Forces","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_019","Estimate!!Total:!!Female:!!16 to 64 years:!!In labor force:!!Civilian:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_020","Estimate!!Total:!!Female:!!16 to 64 years:!!In labor force:!!Civilian:!!Employed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_021","Estimate!!Total:!!Female:!!16 to 64 years:!!In labor force:!!Civilian:!!Unemployed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_022","Estimate!!Total:!!Female:!!16 to 64 years:!!Not in labor force","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_023","Estimate!!Total:!!Female:!!65 years and over:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_024","Estimate!!Total:!!Female:!!65 years and over:!!In labor force:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_025","Estimate!!Total:!!Female:!!65 years and over:!!In labor force:!!Employed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_026","Estimate!!Total:!!Female:!!65 years and over:!!In labor force:!!Unemployed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002H_027","Estimate!!Total:!!Female:!!65 years and over:!!Not in labor force","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","tract"
"C23002I_001","Estimate!!Total:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_002","Estimate!!Total:!!Male:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_003","Estimate!!Total:!!Male:!!16 to 64 years:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_004","Estimate!!Total:!!Male:!!16 to 64 years:!!In labor force:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_005","Estimate!!Total:!!Male:!!16 to 64 years:!!In labor force:!!In Armed Forces","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_006","Estimate!!Total:!!Male:!!16 to 64 years:!!In labor force:!!Civilian:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_007","Estimate!!Total:!!Male:!!16 to 64 years:!!In labor force:!!Civilian:!!Employed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_008","Estimate!!Total:!!Male:!!16 to 64 years:!!In labor force:!!Civilian:!!Unemployed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_009","Estimate!!Total:!!Male:!!16 to 64 years:!!Not in labor force","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_010","Estimate!!Total:!!Male:!!65 years and over:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_011","Estimate!!Total:!!Male:!!65 years and over:!!In labor force:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_012","Estimate!!Total:!!Male:!!65 years and over:!!In labor force:!!Employed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_013","Estimate!!Total:!!Male:!!65 years and over:!!In labor force:!!Unemployed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_014","Estimate!!Total:!!Male:!!65 years and over:!!Not in labor force","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_015","Estimate!!Total:!!Female:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_016","Estimate!!Total:!!Female:!!16 to 64 years:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_017","Estimate!!Total:!!Female:!!16 to 64 years:!!In labor force:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_018","Estimate!!Total:!!Female:!!16 to 64 years:!!In labor force:!!In Armed Forces","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_019","Estimate!!Total:!!Female:!!16 to 64 years:!!In labor force:!!Civilian:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_020","Estimate!!Total:!!Female:!!16 to 64 years:!!In labor force:!!Civilian:!!Employed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_021","Estimate!!Total:!!Female:!!16 to 64 years:!!In labor force:!!Civilian:!!Unemployed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_022","Estimate!!Total:!!Female:!!16 to 64 years:!!Not in labor force","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_023","Estimate!!Total:!!Female:!!65 years and over:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
"C23002I_024","Estimate!!Total:!!Female:!!65 years and over:!!In labor force:","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO)","tract"
